,Tm,Score,Home,Date,Score_L3,FrDwns_L3,TotYds_L3,T_O_L3,Pen_L3,Pen_Yds_L3,ThdDwns_L3,ThdDwnAtt_L3,Pass_Cmp_L3,Pass_Att_L3,Pass_Yds_L3,Pass_TD_L3,Pass_Int_L3,QB_Rate_L3,YAC_L3,Drops_L3,QB_BadTh_L3,QB_Sk_L3,QB_Hrry_L3,QB_Hits_L3,QB_Prss_L3,Rush_Att_L3,Rush_Yds_L3,Rush_TD_L3,Rush_YAC_L3,Rush_YPC_L3,XPM_L3,XPA_L3,FGM_L3,FGA_L3,Score_opp_L3,FrDwns_opp_L3,TotYds_opp_L3,TO_opp_L3,Pen_opp_L3,Pen_Yds_opp_L3,ThdDwns_opp_L3,ThdDwnAtt_opp_L3,Pass_Cmp_opp_L3,Pass_Att_opp_L3,Pass_Yds_opp_L3,Pass_TD_opp_L3,Pass_Int_opp_L3,QB_Rate_opp_L3,YAC_opp_L3,Drops_opp_L3,QB_BadTh_opp_L3,QB_Sk_opp_L3,QB_Hrry_opp_L3,QB_Hits_opp_L3,QB_Prss_opp_L3,Rush_Att_opp_L3,Rush_Yds_opp_L3,Rush_TD_opp_L3,Rush_YAC_opp_L3,Rush_YPC_opp_L3,XPM_opp_L3,XPA_opp_L3,FGM_opp_L3,FGA_opp_L3
1662,LVR,0.4406779661016949,0.0,2021-09-19,0.5781579564096554,0.6418979409131603,0.7557974565996853,0.5,0.7272727272727273,0.5528867941629656,0.3201438848920863,0.4646680942184151,0.6291301416048551,0.6975044113940005,0.7608142493638675,0.3576017130620985,0.3333333333333333,0.5737631319026668,0.5434427067361749,0.2945326278659612,0.5754545454545454,0.4497751124437781,0.3946329913180741,0.2861736334405144,0.4823151125401929,0.259665320253895,0.2471531797374493,0.5566666666666666,0.3187321662682194,0.4578754578754578,0.368088467614534,0.4218009478672985,0.5825,0.5381062355658198,0.5941304347826086,0.515,0.5484724624010899,0.0762124711316397,0.3236331569664903,0.3095857328627159,0.5670000000000001,0.7148981779206861,0.5001973943939994,0.5726769589280511,0.4348563218390804,0.3856812933025403,0.0,0.5853970574796674,0.3426580339050066,0.466,0.412180052956752,0.368088467614534,0.40551500405515,0.1855555555555555,0.4210526315789473,0.5151515151515151,0.5093457943925234,0.3623978201634878,0.3890377798910693,0.5449640287769784,0.5549999999999999,0.4992503748125937,0.4618937644341801,0.4618937644341801
1663,TAM,0.8135593220338984,1.0,2021-09-19,0.6015936254980079,0.6119068934646373,0.5391183222844171,0.5825,0.3945454545454546,0.3716124354210097,0.5599520383693045,0.4282655246252675,0.5616992582602832,0.5881018401814972,0.5216284987277353,0.7130620985010707,0.5566666666666666,0.6085121666517016,0.4872227333128897,0.5873015873015873,0.5454545454545454,0.1004497751124437,0.1049723756906077,0.2143622722400857,0.12486602357984987,0.2885170225043278,0.2232058411833692,0.2233333333333333,0.3855942006632221,0.3663003663003663,0.631911532385466,0.631911532385466,0.25,0.23094688221709,0.6304347826086957,0.6968181818181819,0.7187811140805951,0.23094688221709,0.5590828924162258,0.4117592420583318,0.4670000000000001,0.4640943193997856,0.6186340307935256,0.6600640838916398,0.6379310344827587,0.6928406466512702,0.3333333333333333,0.6765055286484511,0.6705382296248701,0.266,0.5586937334510151,0.1058451816745655,0.32441200324412,0.2588888888888889,0.3157894736842105,0.383939393939394,0.4283644859813084,0.1825613079019074,0.3083772801936543,0.5755395683453237,0.5549999999999999,0.4992503748125937,0.3856812933025403,0.3856812933025403
1664,KAN,0.5932203389830508,0.0,2021-09-19,0.5001171783454418,0.6566696508504924,0.5941393453194727,0.25,0.4545454545454545,0.477386023746941,0.5599520383693045,0.3929336188436829,0.662845583277141,0.6554071086463322,0.5826972010178116,0.4282655246252677,0.2233333333333333,0.6525096525096525,0.5757947459879382,0.4708994708994709,0.3936363636363637,0.2998500749625187,0.3685872138910813,0.5005359056806002,0.5176848874598071,0.2308136180034622,0.2496878901373283,0.3333333333333333,0.2313565203979332,0.5366300366300366,0.4218009478672985,0.4218009478672985,0.5,0.4618937644341801,0.4130434782608695,0.3936363636363635,0.3746790336949117,0.1547344110854503,0.2945326278659611,0.1950585175552665,0.4,0.5712754555198286,0.5921831819976314,0.6408389163996504,0.5086206896551724,0.3071593533487298,0.2233333333333333,0.4836882025038838,0.3624277170958335,0.466,0.5295675198587819,0.315955766192733,0.2976480129764801,0.37,0.4210526315789473,0.2324242424242425,0.0872429906542056,0.1825613079019074,0.1066828045301288,0.1366906474820144,0.3333333333333333,0.2998500749625187,0.3856812933025403,0.5381062355658198
1665,SFO,0.288135593220339,0.0,2021-09-19,0.5312866182329504,0.4776186213070724,0.5786622642969536,0.3325,0.2727272727272727,0.3051753829420828,0.2805755395683453,0.2858672376873661,0.3708698583951451,0.336022183009831,0.4486768447837149,0.4282655246252677,0.0,0.7616952500673431,0.4753143207605027,0.4708994708994709,0.1818181818181818,0.3493253373313343,0.1578531965272296,0.3215434083601286,0.30332261521972126,0.3941142527409116,0.4388453826656074,0.3333333333333333,0.3547466646101643,0.6465201465201464,0.4739336492890995,0.5260663507109005,0.4175,0.6166281755196305,0.4130434782608695,0.4240909090909091,0.4628727139338677,0.23094688221709,0.5291005291005291,0.6439717629574586,0.4,0.6430868167202574,0.4607185155941573,0.4270317506554033,0.4099425287356322,0.3856812933025403,0.3333333333333333,0.5537786712967194,0.4547027133890179,0.2,0.5004413062665489,0.4218009478672985,0.2700729927007299,0.4811111111111111,0.4910526315789473,0.5151515151515151,0.419018691588785,0.0899182561307902,0.3919771764502464,0.4244604316546762,0.3333333333333333,0.2998500749625187,0.5381062355658198,0.5381062355658198
1666,ATL,0.423728813559322,0.0,2021-09-19,0.2423248183735645,0.5819158460161145,0.4445275621017875,0.25,0.5763636363636363,0.489440768603281,0.4796163069544364,0.5353319057815844,0.6068779501011465,0.5797832114948323,0.41050890585241717,0.284796573875803,0.0,0.5887581934093562,0.374782786466319,0.1763668430335097,0.5454545454545454,0.4002998500749625,0.2367797947908445,0.714898177920686,0.5712754555198284,0.3268897864974033,0.308969848295691,0.11,0.3855942006632221,0.5054945054945055,0.263823064770932,0.263823064770932,0.3325,0.3856812933025403,0.4202173913043477,0.6968181818181819,0.603495257559084,0.3856812933025403,0.5590828924162258,0.5727289615456065,0.5670000000000001,0.7148981779206861,0.9344650611922624,0.9903874162540052,0.7126436781609196,0.4618937644341801,0.4433333333333333,0.47363611441103887,0.6557109672317499,0.6000000000000001,0.617828773168579,0.4739336492890995,0.40551500405515,0.5922222222222222,0.6489473684210525,0.1515151515151515,0.1947196261682243,0.0,0.2363620644938185,0.4730215827338128,0.2216666666666666,0.2503748125937031,0.6166281755196305,0.76905311778291
1667,BAL,0.6101694915254238,1.0,2021-09-19,0.265760487461917,0.4923903312444045,0.5606056697706812,0.3325,0.4245454545454545,0.4833680775854255,0.5203836930455635,0.6070663811563168,0.3708698583951451,0.3864381144441642,0.33162849872773525,0.0706638115631691,0.2233333333333333,0.4220167010864685,0.2214555862209956,0.2345679012345679,0.4845454545454545,0.5997001499250375,0.2367797947908445,0.3569131832797428,0.46409431939978557,0.5770340450086555,0.6040555366398064,0.4433333333333333,0.5346649186396237,0.7142857142857143,0.263823064770932,0.263823064770932,0.4175,0.6166281755196305,0.5652173913043479,0.681818181818182,0.5842896819158412,0.23094688221709,0.2645502645502645,0.2693665242429872,0.267,0.3215434083601286,0.526253454401895,0.5048062918729974,0.5114942528735633,0.3856812933025403,0.2233333333333333,0.6223156355661155,0.5222656056936686,0.4,0.382171226831421,0.368088467614534,0.24330900243309,0.37,0.4036842105263157,0.4142424242424243,0.4953271028037384,0.4550408719346049,0.4006224604478257,0.6942446043165467,0.3883333333333333,0.4002998500749625,0.3856812933025403,0.3856812933025403
1668,DET,0.288135593220339,0.0,2021-09-20,0.4609796109678931,0.5371530886302596,0.4625841566280599,0.4175,0.5763636363636363,0.5528867941629656,0.2398081534772182,0.3576017130620983,0.6291301416048551,0.6218805142425006,0.4563104325699744,0.4282655246252677,0.3333333333333333,0.537218281404328,0.4088725339875293,0.2945326278659612,0.5154545454545454,0.4002998500749625,0.1578531965272296,0.4640943193997857,0.39281886387995707,0.1921523369878822,0.279953088941853,0.3333333333333333,0.2416133261355749,0.6282051282051282,0.263823064770932,0.315955766192733,0.1675,0.23094688221709,0.5869565217391305,0.439090909090909,0.3720589005921501,0.23094688221709,0.2063492063492063,0.1826119264350733,0.433,0.2861736334405146,0.342281879194631,0.3009030002912903,0.3160919540229884,0.6928406466512702,0.3333333333333333,0.6341953760394774,0.1581574655266149,0.6000000000000001,0.264783759929391,0.263823064770932,0.0543390105433901,0.2966666666666666,0.2105263157894736,0.4645454545454545,0.3644859813084111,0.1825613079019074,0.409267744445405,0.406474820143885,0.5549999999999999,0.4992503748125937,0.23094688221709,0.23094688221709
1669,GNB,0.5932203389830508,1.0,2021-09-20,0.351535036325287,0.5523724261414503,0.5150514612943999,0.4175,0.2427272727272727,0.1661379497870025,0.5203836930455635,0.3929336188436829,0.5954146999325691,0.6218805142425006,0.5072010178117047,0.3576017130620985,0.3333333333333333,0.4977103349196372,0.4940202391904323,0.2345679012345679,0.6363636363636364,0.3493253373313343,0.2107340173638516,0.3215434083601286,0.33922829581993563,0.2498557414887478,0.2547194794385806,0.2233333333333333,0.3393228965836354,0.4267399267399266,0.2101105845181674,0.2101105845181674,0.4175,0.3856812933025403,0.8623913043478262,0.8027272727272726,0.9144264528638052,0.1547344110854503,0.4409171075837742,0.492290544306149,0.267,0.2861736334405146,0.6186340307935256,0.533935333527527,0.9003735632183907,0.8475750577367205,0.0,0.9162021383532853,0.7331092769238373,0.2,0.323918799646955,0.315955766192733,0.1889699918896999,0.1855555555555555,0.2631578947368421,0.4948484848484847,0.4018691588785046,0.4550408719346049,0.3228149044696118,0.4244604316546762,0.7783333333333333,0.8500749625187407,0.23094688221709,0.4618937644341801
1670,CAR,0.4067796610169492,0.0,2021-09-23,0.2812280290602296,0.5223813786929274,0.5064358861918642,0.5825,0.2427272727272727,0.1873470497598114,0.3597122302158273,0.4646680942184151,0.5057316250842888,0.5462566170910008,0.5173791348600508,0.2141327623126338,0.6666666666666666,0.4291999640836851,0.3850045998160073,0.3527336860670194,0.4845454545454545,0.2998500749625187,0.3417521704814522,0.3933547695605573,0.44640943193997856,0.3750721292556261,0.2244542806340559,0.3333333333333333,0.2519472507133493,0.3168498168498168,0.2101105845181674,0.315955766192733,0.3325,0.3856812933025403,0.6304347826086957,0.6209090909090907,0.6558979196143162,0.4618937644341801,0.5,0.5387330484859744,0.367,0.2143622722400858,0.4607185155941573,0.4465482085639382,0.4655172413793103,0.3856812933025403,0.4433333333333333,0.5440007310609523,0.3360846142440566,0.466,0.470432480141218,0.263823064770932,0.1078669910786699,0.3333333333333333,0.2631578947368421,0.5554545454545454,0.6401869158878505,0.6348773841961853,0.5619434598426557,0.6294964028776977,0.6666666666666666,0.5997001499250375,0.23094688221709,0.3071593533487298
1671,HOU,0.15254237288135594,1.0,2021-09-23,0.6250292945863604,0.5523724261414503,0.6130729744370212,0.25,0.4854545454545454,0.4289857699628387,0.8393285371702638,0.7858672376873659,0.5057316250842888,0.4789513486261658,0.558091603053435,0.4989293361884369,0.2233333333333333,0.6752267217383496,0.3560257589696411,0.3527336860670194,0.5154545454545454,0.2998500749625187,0.2896606156274665,0.3569131832797428,0.39281886387995707,0.4327755337564917,0.3051866984451254,0.4433333333333333,0.4395773887560731,0.4322344322344322,0.4739336492890995,0.5260663507109005,0.5825,0.6166281755196305,0.3478260869565217,0.1968181818181817,0.206099669863229,0.23094688221709,0.4708994708994709,0.4830020434701839,0.3,0.5005359056806004,0.3028030003947889,0.3687736673463442,0.2825574712643677,0.3856812933025403,0.3333333333333333,0.3861829480032898,0.1894429891760984,0.4,0.412180052956752,0.631911532385466,0.3787510137875101,0.4444444444444444,0.6142105263157895,0.2827272727272727,0.2180841121495327,0.1825613079019074,0.2046338722227024,0.2805755395683453,0.2216666666666666,0.2503748125937031,0.1547344110854503,0.1547344110854503
1672,NYG,0.23728813559322035,1.0,2021-09-26,0.3829388329036793,0.5076096687555954,0.4694714576830809,0.25,0.5154545454545454,0.4350584609806943,0.2398081534772182,0.2141327623126336,0.4268374915711396,0.4116460801613309,0.4240712468193384,0.284796573875803,0.11,0.6180299901230134,0.0953695185525911,0.4708994708994709,0.3336363636363636,0.4002998500749625,0.2896606156274665,0.2497320471596999,0.37513397642015,0.3364108482400461,0.3177845874475088,0.3333333333333333,0.2390684044111977,0.4871794871794871,0.263823064770932,0.315955766192733,0.5,0.4618937644341801,0.855,0.6663636363636364,0.6716187182308859,0.1547344110854503,0.6472663139329806,0.5417982537618429,0.433,0.4287245444801716,0.6186340307935256,0.5726769589280511,0.6360057471264369,0.9237875288683602,0.11,0.8334094855158549,0.5354124450155686,0.134,0.470432480141218,0.263823064770932,0.24330900243309,0.1477777777777777,0.2631578947368421,0.383939393939394,0.3738317757009345,0.1825613079019074,0.247860292210599,0.4730215827338128,0.7783333333333333,0.7496251874062969,0.3071593533487298,0.3071593533487298
1673,LVR,0.5254237288135594,1.0,2021-09-26,0.5858917272088117,0.6266786034019695,0.7618077230634303,0.4175,0.7581818181818182,0.5528867941629656,0.5203836930455635,0.5717344753747322,0.7080242751180043,0.722712377111167,0.7998218829516538,0.4282655246252677,0.3333333333333333,0.6386818712400109,0.5519779208831646,0.2945326278659612,0.5454545454545454,0.4002998500749625,0.473559589581689,0.3215434083601286,0.5359056806002144,0.2691863819965378,0.1815911928271479,0.4433333333333333,0.2699159404642554,0.32234432234432225,0.4218009478672985,0.4218009478672985,0.5825,0.5381062355658198,0.7319565217391305,0.6059090909090908,0.586018969763664,0.4618937644341801,0.382716049382716,0.4117592420583318,0.6330000000000001,0.5359056806002144,0.526253454401895,0.5534517914360617,0.5488505747126438,0.5381062355658198,0.3333333333333333,0.5726034908160469,0.3179459299164731,0.2,0.382171226831421,0.1579778830963665,0.2700729927007299,0.5922222222222222,0.4563157894736842,0.4948484848484847,0.3691588785046729,0.4550408719346049,0.3170225641912336,0.3705035971223022,0.7783333333333333,0.7001499250374813,0.23094688221709,0.3071593533487298
1674,NYJ,0.0,0.0,2021-09-26,0.1406140145301148,0.4028648164726946,0.3809167590992339,0.5825,0.3636363636363636,0.3233028188162784,0.3201438848920863,0.3929336188436829,0.4383007417397169,0.4958406856566675,0.4147582697201016,0.2141327623126338,0.7766666666666666,0.3079824010056569,0.3628743739139323,0.1763668430335097,0.4545454545454545,0.6491754122938531,0.3946329913180741,0.2497320471596999,0.5359056806002144,0.3075591459896133,0.2673551999394696,0.11,0.2724608621886327,0.4029304029304029,0.1058451816745655,0.1058451816745655,0.1675,0.23094688221709,0.3767391304347826,0.3636363636363637,0.4166011633390976,0.5381062355658198,0.6172839506172839,0.6470369682333271,0.4,0.4287245444801716,0.3947887879984209,0.533935333527527,0.4607183908045977,0.3071593533487298,0.4433333333333333,0.36278899753266924,0.1878119903128552,0.2,0.706090026478376,0.315955766192733,0.2700729927007299,0.2222222222222222,0.3331578947368421,0.2324242424242425,0.2056074766355139,0.2724795640326976,0.2651508602057577,0.383093525179856,0.2783333333333333,0.2503748125937031,0.0762124711316397,0.23094688221709
1675,DEN,0.4406779661016949,1.0,2021-09-26,0.507850949144598,0.6266786034019695,0.6612066964170557,0.0825,0.4545454545454545,0.4531858968548899,0.4796163069544364,0.6070663811563168,0.6291301416048551,0.5545752457776656,0.5818320610687021,0.4282655246252677,0.0,0.7530753344706833,0.5315342941837881,0.1181657848324515,0.4245454545454545,0.3493253373313343,0.4475138121546961,0.3569131832797428,0.5176848874598071,0.4711482977495673,0.3619339462036091,0.2233333333333333,0.3907611629521093,0.4633699633699632,0.368088467614534,0.368088467614534,0.6675,0.8475750577367205,0.4782608695652174,0.439090909090909,0.4838337787559607,0.0762124711316397,0.4118165784832451,0.3683819431543749,0.3330000000000001,0.5005359056806004,0.5001973943939994,0.4174191669094086,0.4319827586206896,0.3856812933025403,0.0,0.6689207712693046,0.4876686601097216,0.266,0.293909973521624,0.368088467614534,0.24330900243309,0.37,0.4036842105263157,0.4445454545454546,0.419018691588785,0.2724795640326976,0.4957205844211981,0.4856115107913669,0.3333333333333333,0.4002998500749625,0.4618937644341801,0.4618937644341801
1676,GNB,0.5084745762711864,0.0,2021-09-26,0.3749707054136395,0.5076096687555954,0.376608971547966,0.4175,0.3036363636363636,0.2507930753194961,0.4004796163069544,0.2858672376873661,0.5842886041807149,0.5462566170910008,0.4724173027989821,0.4989293361884369,0.3333333333333333,0.6099488192511449,0.4531329857916794,0.1181657848324515,0.6063636363636363,0.4992503748125937,0.1318074191002367,0.3933547695605573,0.37513397642015,0.2019619157530295,0.1387281050202398,0.11,0.1850852163183465,0.29853479853479853,0.368088467614534,0.368088467614534,0.25,0.23094688221709,0.463695652173913,0.6209090909090907,0.4777288686265262,0.0762124711316397,0.382716049382716,0.362251532602638,0.3330000000000001,0.5359056806002144,0.526253454401895,0.6213224584911157,0.4156896551724138,0.3856812933025403,0.11,0.4839623503609613,0.4810458162407948,0.334,0.617828773168579,0.368088467614534,0.1889699918896999,0.37,0.3684210526315789,0.4445454545454546,0.4345794392523364,0.2724795640326976,0.1412639405204461,0.514388489208633,0.2216666666666666,0.2503748125937031,0.3071593533487298,0.4618937644341801
1677,BUF,0.7288135593220338,1.0,2021-09-26,0.4609796109678931,0.5819158460161145,0.4754817241468259,0.3325,0.4245454545454545,0.4289857699628387,0.6402877697841727,0.7141327623126337,0.5842886041807149,0.731031005797832,0.4164376590330788,0.3576017130620985,0.2233333333333333,0.4262368680973332,0.3083409996933455,0.3527336860670194,0.6063636363636363,0.4002998500749625,0.3685872138910813,0.6430868167202572,0.6248660235798499,0.3075591459896133,0.3695002459047402,0.3333333333333333,0.2133878306470271,0.695970695970696,0.315955766192733,0.368088467614534,0.5825,0.6166281755196305,0.536304347826087,0.681818181818182,0.7257768694649687,0.23094688221709,0.4708994708994709,0.5541519598736764,0.7000000000000001,0.7502679528403001,0.5921831819976314,0.6408389163996504,0.6628160919540229,0.3071593533487298,0.11,0.5844832312894088,0.2800869866060396,0.534,0.5295675198587819,0.4739336492890995,0.3787510137875101,0.2966666666666666,0.4910526315789473,0.5051515151515152,0.4455140186915887,0.2724795640326976,0.3228149044696118,0.4730215827338128,0.2783333333333333,0.2998500749625187,0.8475750577367205,0.8475750577367205
1678,LAR,0.576271186440678,1.0,2021-09-26,0.4921490508554018,0.41808415398388543,0.4350865426780509,0.1675,0.1518181818181818,0.1692196138856159,0.2805755395683453,0.1070663811563168,0.4157113958192853,0.3193849256365011,0.4478371501272263,0.4282655246252677,0.11,0.809643530573763,0.3782070939384646,0.3527336860670194,0.1518181818181818,0.2998500749625187,0.0789265982636148,0.2143622722400857,0.17845659163987138,0.2885170225043278,0.2206711307834903,0.3333333333333333,0.2133878306470271,0.3956043956043956,0.4218009478672985,0.4218009478672985,0.4175,0.3856812933025403,0.4130434782608695,0.6363636363636364,0.5746737934287061,0.4618937644341801,0.6172839506172839,0.6316180568456251,0.5000000000000001,0.7502679528403001,0.960521121200158,0.9903874162540052,0.6685632183908046,0.3856812933025403,0.6666666666666666,0.4026318194279448,0.6705382296248701,0.534,0.5586937334510151,0.263823064770932,0.48661800486618,0.7033333333333333,0.6842105263157894,0.1918181818181817,0.1760280373831775,0.0899182561307902,0.2219244402178611,0.3884892086330935,0.2216666666666666,0.2503748125937031,0.5381062355658198,0.6928406466512702
1679,TAM,0.4067796610169492,0.0,2021-09-26,0.7344738692289664,0.6418979409131603,0.530528542316919,0.4175,0.6063636363636363,0.5982053838484547,0.3597122302158273,0.3576017130620983,0.6068779501011465,0.5881018401814972,0.5182188295165393,0.8565310492505354,0.2233333333333333,0.774265960312472,0.461668199938669,0.3527336860670194,0.4845454545454545,0.1994002998500749,0.1318074191002367,0.1789924973204716,0.16077170418006428,0.259665320253895,0.2307721408845004,0.11,0.3264440502814838,0.4084249084249084,0.7377567140600316,0.7898894154818326,0.1675,0.1547344110854503,0.463695652173913,0.681818181818182,0.5842896819158412,0.3071593533487298,0.1472663139329806,0.1919004272710384,0.5000000000000001,0.3569131832797428,0.5791551519936836,0.5726769589280511,0.4875287356321838,0.23094688221709,0.3333333333333333,0.4830485241707026,0.4333020313349478,0.4,0.412180052956752,0.315955766192733,0.2165450121654501,0.3333333333333333,0.3510526315789473,0.5251515151515151,0.5015887850467289,0.3623978201634878,0.5273623238523385,0.5215827338129497,0.2783333333333333,0.2503748125937031,0.3856812933025403,0.3856812933025403
1680,KAN,0.4067796610169492,1.0,2021-09-26,0.4766815092570893,0.5523724261414503,0.5649134573219491,0.3325,0.5154545454545454,0.5196229493338167,0.3597122302158273,0.2505353319057815,0.6068779501011465,0.5966725485253339,0.5979643765903307,0.4282655246252677,0.3333333333333333,0.6641824548801293,0.6201063068588366,0.2945326278659612,0.4245454545454545,0.2503748125937031,0.4996053670086819,0.5005359056806002,0.5894962486602359,0.1633006347374494,0.1841259032270268,0.2233333333333333,0.1490707179764016,0.4633699633699632,0.4218009478672985,0.4218009478672985,0.4175,0.3856812933025403,0.3695652173913043,0.439090909090909,0.3973693863648272,0.23094688221709,0.5,0.5634404607096415,0.4,0.1789924973204716,0.3947887879984209,0.2621613748907661,0.3017241379310344,0.23094688221709,0.11,0.6107100429498309,0.4464488706568478,0.134,0.205648720211827,0.2101105845181674,0.0543390105433901,0.4077777777777777,0.2457894736842105,0.3939393939393939,0.4143457943925234,0.2724795640326976,0.4380565401573441,0.4910071942446043,0.3333333333333333,0.2998500749625187,0.3856812933025403,0.4618937644341801
1681,LAC,0.5084745762711864,0.0,2021-09-26,0.4609796109678931,0.7761862130707253,0.6474578894420512,0.3325,0.5454545454545454,0.5619505121000634,0.7194244604316548,0.4646680942184151,0.6854349291975727,0.6218805142425006,0.6208651399491093,0.3576017130620985,0.3333333333333333,0.6381431265152195,0.5894408668097719,0.5291005291005291,0.2427272727272727,0.3493253373313343,0.2107340173638516,0.3933547695605573,0.37513397642015,0.403923831506059,0.2824877993417319,0.3333333333333333,0.3238991285571065,0.4084249084249084,0.315955766192733,0.315955766192733,0.4175,0.4618937644341801,0.6521739130434783,0.7877272727272727,0.6873395168474556,0.3071593533487298,0.382716049382716,0.3219394389745494,0.3,0.2143622722400858,0.3947887879984209,0.2912904165452956,0.4655172413793103,0.3071593533487298,0.3333333333333333,0.6161930000913827,0.5008154994316216,0.266,0.293909973521624,0.2101105845181674,0.1889699918896999,0.1477777777777777,0.2105263157894736,0.6463636363636364,0.6853738317757009,0.7275204359673025,0.5417999481282959,0.6294964028776977,0.5549999999999999,0.4992503748125937,0.1547344110854503,0.1547344110854503
1682,SFO,0.4745762711864407,1.0,2021-09-26,0.507850949144598,0.4923903312444045,0.4995743802718807,0.25,0.3036363636363636,0.4048762802501586,0.4400479616306955,0.4646680942184151,0.4720161834120028,0.4033274514746659,0.4546055979643764,0.284796573875803,0.0,0.6875280596210829,0.5059797608095674,0.4109347442680776,0.2427272727272727,0.1994002998500749,0.1049723756906077,0.3215434083601286,0.21436227224008564,0.4711482977495673,0.3001172776453675,0.4433333333333333,0.1876301380427238,0.37179487179487175,0.4739336492890995,0.4739336492890995,0.5,0.5381062355658198,0.5797826086956522,0.4695454545454546,0.4593879369071948,0.3856812933025403,0.382716049382716,0.3158090284228125,0.5000000000000001,0.3215434083601286,0.4078168180023688,0.388290125254879,0.3850574712643678,0.76905311778291,0.4433333333333333,0.6091565384263914,0.3327731923095932,0.466,0.441306266548985,0.1058451816745655,0.08110300081103,0.4444444444444444,0.2457894736842105,0.4645454545454545,0.3831775700934579,0.0899182561307902,0.299731996196075,0.4424460431654676,0.6116666666666666,0.5502248875562219,0.23094688221709,0.23094688221709
1683,ATL,0.288135593220339,0.0,2021-09-26,0.3280993672369345,0.5223813786929274,0.4281992416230299,0.4175,0.5454545454545454,0.5014955134596211,0.4796163069544364,0.6423982869379012,0.696561024949427,0.6889337030501637,0.41050890585241717,0.284796573875803,0.3333333333333333,0.4606267396965072,0.437800265767147,0.2345679012345679,0.5454545454545454,0.2503748125937031,0.3157063930544593,0.6077170418006431,0.5176848874598071,0.2980380842469706,0.2648204895395907,0.2233333333333333,0.3753373949255804,0.4395604395604395,0.263823064770932,0.263823064770932,0.4175,0.3856812933025403,0.5071739130434783,0.6968181818181819,0.561573127914898,0.23094688221709,0.4708994708994709,0.5232212520899127,0.4670000000000001,0.7502679528403001,0.8026056060007896,0.7378386251092339,0.5449999999999999,0.3071593533487298,0.2233333333333333,0.5534131408206159,0.4085899273464142,0.4,0.412180052956752,0.4739336492890995,0.32441200324412,0.2966666666666666,0.4563157894736842,0.4142424242424243,0.3909813084112149,0.2724795640326976,0.3314601884671911,0.4784172661870503,0.3883333333333333,0.3493253373313343,0.6928406466512702,0.6928406466512702
1684,NWE,0.22033898305084745,1.0,2021-09-26,0.4141082727911881,0.5371530886302596,0.4832202646580854,0.1675,0.4854545454545454,0.4683223058098432,0.6402877697841727,0.5353319057815844,0.5616992582602832,0.4620620115956641,0.4096692111959286,0.3576017130620985,0.0,0.6785489808745623,0.4480220791168353,0.2945326278659612,0.1518181818181818,0.3493253373313343,0.1838989739542225,0.3933547695605573,0.35691318327974275,0.403923831506059,0.3732833957553058,0.2233333333333333,0.5141513071643403,0.5366300366300366,0.315955766192733,0.368088467614534,0.5825,0.5381062355658198,0.3841304347826088,0.5000000000000001,0.3816485877482575,0.3071593533487298,0.382716049382716,0.3838937395504366,0.4670000000000001,0.6430868167202574,0.4472956968022108,0.514418875618992,0.411867816091954,0.3071593533487298,0.3333333333333333,0.432788083706479,0.359165719369347,0.2,0.617828773168579,0.263823064770932,0.40551500405515,0.2966666666666666,0.4384210526315789,0.4748484848484849,0.233644859813084,0.1825613079019074,0.247860292210599,0.1978417266187049,0.2783333333333333,0.2998500749625187,0.4618937644341801,0.5381062355658198
1685,DET,0.288135593220339,1.0,2021-09-26,0.5390203890321068,0.6418979409131603,0.5984471328707407,0.4175,0.5154545454545454,0.4350584609806943,0.3597122302158273,0.3211991434689507,0.6854349291975727,0.663725737332997,0.5360305343511449,0.5717344753747323,0.3333333333333333,0.6314986082427944,0.5264233875089439,0.2945326278659612,0.5454545454545454,0.2503748125937031,0.1838989739542225,0.4287245444801715,0.33922829581993563,0.2308136180034622,0.3241024476979533,0.3333333333333333,0.226189558109046,0.6776556776556776,0.315955766192733,0.368088467614534,0.25,0.3071593533487298,0.572391304347826,0.5454545454545455,0.5458523292983283,0.23094688221709,0.382716049382716,0.3065205275868474,0.3,0.3569131832797428,0.6711409395973156,0.6891931255461694,0.6791091954022987,0.4618937644341801,0.2233333333333333,0.6314538974687015,0.5947214945880492,0.466,0.5295675198587819,0.263823064770932,0.3787510137875101,0.2966666666666666,0.4210526315789473,0.1918181818181817,0.104392523364486,0.2724795640326976,0.1037434079709518,0.2032374100719424,0.5549999999999999,0.4992503748125937,0.23094688221709,0.3856812933025403
